"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"	"sig"	"log10Pval"	"fcpos"
"ENSG00000188783.6-PRELP"	1.2719446089891	2.02029532802362	10.8816647487626	1.05342094180587e-12	1.20409669246653e-08	18.42524983307	"ENSG00000188783.6-PRELP"	TRUE	7.91933863656779	TRUE
"ENSG00000159388.6-BTG2"	-17.027419360732	38.0802131974918	-10.8423944656694	1.16112120778902e-12	1.20409669246653e-08	18.3371111313406	"ENSG00000159388.6-BTG2"	TRUE	7.91933863656779	FALSE
"ENSG00000144152.13-FBLN7"	12.9665677755329	14.5697585709892	10.7380458998394	1.5053248876152e-12	1.20409669246653e-08	18.1017905758202	"ENSG00000144152.13-FBLN7"	TRUE	7.91933863656779	TRUE
"ENSG00000135828.11-RNASEL"	1.33751244712453	2.27707685583263	10.7318013672786	1.52896313446116e-12	1.20409669246653e-08	18.0876566332447	"ENSG00000135828.11-RNASEL"	TRUE	7.91933863656779	TRUE
"ENSG00000257935.2-LHX5-AS1"	31.0713130650407	23.6869198132867	10.4863510678735	2.83209857542315e-12	1.7842787444881e-08	17.5274679725856	"ENSG00000257935.2-LHX5-AS1"	TRUE	7.74853729808959	TRUE
"ENSG00000234899.10-SOX9-AS1"	7.67710486199002	7.9870652276067	10.3996272939015	3.52783589402672e-12	1.85217264162893e-08	17.3273733608344	"ENSG00000234899.10-SOX9-AS1"	TRUE	7.73231853503402	TRUE
"ENSG00000154529.14-CNTNAP3B"	11.242514043868	10.6243541961627	10.3106570791944	4.42405987376805e-12	1.99089014405096e-08	17.1209174704576	"ENSG00000154529.14-CNTNAP3B"	TRUE	7.70095270338231	TRUE
"ENSG00000274512.5-TBC1D3L"	21.7847910282068	9.16463302899106	10.1267694412646	7.08660135400283e-12	2.79043786565554e-08	16.6904177152305	"ENSG00000274512.5-TBC1D3L"	TRUE	7.55432764342267	TRUE
"ENSG00000254245.2-PCDHGA3"	2.28096061824302	1.57512756578695	9.74406796547944	1.9161673450444e-11	5.973065227356e-08	15.7780859028363	"ENSG00000254245.2-PCDHGA3"	TRUE	7.22380274262341	TRUE
"ENSG00000002586.20-CD99"	163.0988638863	300.439771729746	9.71992747855431	2.0415606883444e-11	5.973065227356e-08	15.7197946131389	"ENSG00000002586.20-CD99"	TRUE	7.22380274262341	TRUE
"ENSG00000091879.13-ANGPT2"	-3.56358221116842	2.39257862527631	-9.71177581805838	2.08576608681998e-11	5.973065227356e-08	15.7000911785425	"ENSG00000091879.13-ANGPT2"	TRUE	7.22380274262341	FALSE
"ENSG00000244694.7-PTCHD4"	-7.10450101078494	8.69416753288601	-9.54986945253331	3.19762223746081e-11	8.23205501844805e-08	15.3066696419338	"ENSG00000244694.7-PTCHD4"	TRUE	7.08449173565469	FALSE
"ENSG00000278962.1-AC092645.1"	4.66237586333935	6.41559855414433	9.52702647809056	3.39724819021062e-11	8.23205501844805e-08	15.2508448196171	"ENSG00000278962.1-AC092645.1"	TRUE	7.08449173565469	TRUE
"ENSG00000274987.1-AC092794.1"	1.38137112906657	1.19376645969879	8.8284057966376	2.23705424800649e-10	5.03353184760375e-07	13.5058788552293	"ENSG00000274987.1-AC092794.1"	TRUE	6.29812717922408	TRUE
"ENSG00000245498.7-AP000866.1"	2.09091141923911	4.39317732591555	8.79979973814949	2.4197673956908e-10	5.08167284877706e-07	13.4328921904865	"ENSG00000245498.7-AP000866.1"	TRUE	6.29399329767688	TRUE
